"","CODE_TYPE","CODE_TYPE_CDM","CODE","CODE_LABEL","CODEGRP","CODEGRP_LABEL"
"187","RXNORM","RX","309374","clozapine 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"188","RXNORM","RX","310670","haloperidol 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"189","RXNORM","RX","310671","haloperidol 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"190","RXNORM","RX","310672","haloperidol 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"191","RXNORM","RX","311385","loxapine 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"192","RXNORM","RX","311386","loxapine 5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"193","RXNORM","RX","312076","olanzapine 10 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"194","RXNORM","RX","312077","olanzapine 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"195","RXNORM","RX","312078","olanzapine 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"196","RXNORM","RX","312079","olanzapine 7.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"197","RXNORM","RX","312439","pimozide 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"198","RXNORM","RX","312743","quetiapine 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"199","RXNORM","RX","312744","quetiapine 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"200","RXNORM","RX","312745","quetiapine 300 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"201","RXNORM","RX","312828","risperidone 0.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"202","RXNORM","RX","312829","risperidone 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"203","RXNORM","RX","312830","risperidone 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"204","RXNORM","RX","312831","risperidone 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"205","RXNORM","RX","312832","risperidone 3 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"206","RXNORM","RX","313354","thioridazine 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"207","RXNORM","RX","313361","thiothixene 10 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"208","RXNORM","RX","313362","thiothixene 1 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"209","RXNORM","RX","313364","thiothixene 2 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"210","RXNORM","RX","313366","thiothixene 5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"211","RXNORM","RX","313776","ziprasidone 40 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"212","RXNORM","RX","313777","ziprasidone 60 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"213","RXNORM","RX","313778","ziprasidone 80 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"214","RXNORM","RX","314034","haloperidol 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"215","RXNORM","RX","314035","haloperidol 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"216","RXNORM","RX","314075","loxapine 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"217","RXNORM","RX","314078","loxapine 10 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"218","RXNORM","RX","314154","olanzapine 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"219","RXNORM","RX","314155","olanzapine 5 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"220","RXNORM","RX","314211","risperidone 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"221","RXNORM","RX","314286","ziprasidone 20 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"222","RXNORM","RX","317174","quetiapine 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"223","RXNORM","RX","349490","aripiprazole 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"224","RXNORM","RX","349545","aripiprazole 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"225","RXNORM","RX","349547","aripiprazole 30 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"226","RXNORM","RX","349553","aripiprazole 20 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"227","RXNORM","RX","351107","olanzapine 15 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"228","RXNORM","RX","351108","olanzapine 20 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"229","RXNORM","RX","351223","ziprasidone 20 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"230","RXNORM","RX","389201","quetiapine 150 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"231","RXNORM","RX","401953","risperidone 1 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"232","RXNORM","RX","401954","risperidone 2 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"233","RXNORM","RX","402010","risperidone 25 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"234","RXNORM","RX","402011","risperidone 37.5 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"235","RXNORM","RX","402012","risperidone 50 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"236","RXNORM","RX","402131","aripiprazole 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"237","RXNORM","RX","403825","risperidone 0.5 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"238","RXNORM","RX","403969","fluoxetine 25 MG / olanzapine 6 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"239","RXNORM","RX","403970","fluoxetine 25 MG / olanzapine 12 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"240","RXNORM","RX","403971","fluoxetine 50 MG / olanzapine 12 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"241","RXNORM","RX","403972","fluoxetine 50 MG / olanzapine 6 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"242","RXNORM","RX","429212","clozapine 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"243","RXNORM","RX","476177","clozapine 100 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"244","RXNORM","RX","476179","clozapine 25 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"245","RXNORM","RX","485496","aripiprazole 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"246","RXNORM","RX","485968","olanzapine 10 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"247","RXNORM","RX","602964","aripiprazole 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"248","RXNORM","RX","616483","quetiapine 400 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"249","RXNORM","RX","616487","quetiapine 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"250","RXNORM","RX","616698","risperidone 3 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"251","RXNORM","RX","616705","risperidone 4 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"252","RXNORM","RX","643019","aripiprazole 10 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"253","RXNORM","RX","643022","aripiprazole 15 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"254","RXNORM","RX","643027","aripiprazole 20 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"255","RXNORM","RX","643058","aripiprazole 30 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"256","RXNORM","RX","645037","risperidone 0.25 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"257","RXNORM","RX","672567","24 HR paliperidone 3 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"258","RXNORM","RX","672569","24 HR paliperidone 6 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"259","RXNORM","RX","672571","24 HR paliperidone 9 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"260","RXNORM","RX","706822","risperidone 12.5 MG Injection","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"261","RXNORM","RX","721773","clozapine 12.5 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"262","RXNORM","RX","721787","fluoxetine 25 MG / olanzapine 3 MG Oral Capsule","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"263","RXNORM","RX","721791","24 HR quetiapine 200 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"264","RXNORM","RX","721794","24 HR quetiapine 300 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"265","RXNORM","RX","721796","24 HR quetiapine 400 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"266","RXNORM","RX","848722","iloperidone 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"267","RXNORM","RX","848728","iloperidone 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"268","RXNORM","RX","848732","iloperidone 12 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"269","RXNORM","RX","848736","iloperidone 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"270","RXNORM","RX","848740","iloperidone 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"271","RXNORM","RX","848744","iloperidone 6 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"272","RXNORM","RX","848748","iloperidone 8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"273","RXNORM","RX","848751","{2 (iloperidone 1 MG Oral Tablet) / 2 (iloperidone 2 MG Oral Tablet) / 2 (iloperidone 4 MG Oral Tablet) / 2 (iloperidone 6 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"274","RXNORM","RX","853201","24 HR quetiapine 50 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"275","RXNORM","RX","856706","amitriptyline hydrochloride 10 MG / perphenazine 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"276","RXNORM","RX","856720","amitriptyline hydrochloride 10 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"277","RXNORM","RX","856797","amitriptyline hydrochloride 25 MG / perphenazine 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"278","RXNORM","RX","856825","amitriptyline hydrochloride 25 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"279","RXNORM","RX","856840","amitriptyline hydrochloride 50 MG / perphenazine 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"280","RXNORM","RX","858048","0.5 ML paliperidone palmitate 156 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"281","RXNORM","RX","858052","1.5 ML paliperidone palmitate 156 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"282","RXNORM","RX","858054","1 ML paliperidone palmitate 156 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"283","RXNORM","RX","858056","0.75 ML paliperidone palmitate 156 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"284","RXNORM","RX","858073","0.25 ML paliperidone palmitate 156 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"285","RXNORM","RX","859824","fluphenazine decanoate 25 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"286","RXNORM","RX","859835","fluphenazine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"287","RXNORM","RX","859841","fluphenazine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"288","RXNORM","RX","859867","haloperidol decanoate 50 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"289","RXNORM","RX","859871","haloperidol decanoate 100 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"290","RXNORM","RX","859975","asenapine 10 MG Sublingual Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"291","RXNORM","RX","859981","asenapine 5 MG Sublingual Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"292","RXNORM","RX","860918","fluphenazine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"293","RXNORM","RX","861848","fluphenazine hydrochloride 5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"294","RXNORM","RX","865117","fluphenazine hydrochloride 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"295","RXNORM","RX","865123","fluphenazine hydrochloride 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"296","RXNORM","RX","865129","fluphenazine hydrochloride 2.5 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"297","RXNORM","RX","866103","24 HR paliperidone 1.5 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"298","RXNORM","RX","895670","24 HR quetiapine 150 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"299","RXNORM","RX","991039","chlorpromazine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"300","RXNORM","RX","991044","chlorpromazine hydrochloride 100 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"301","RXNORM","RX","991053","chlorpromazine hydrochloride 100 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"302","RXNORM","RX","991188","chlorpromazine hydrochloride 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"303","RXNORM","RX","991194","chlorpromazine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"304","RXNORM","RX","991332","chlorpromazine hydrochloride 30 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"305","RXNORM","RX","991336","chlorpromazine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"306","RXNORM","RX","996921","clozapine 200 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.196.12.1523","Antipsychotic"
"307","RXNORM","RX","1010696","carbinoxamine maleate 0.8 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"308","RXNORM","RX","1012904","carbinoxamine maleate 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"309","RXNORM","RX","1013619","chlorpheniramine maleate 3 MG / phenylephrine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"310","RXNORM","RX","1013731","phenylephrine hydrochloride 10 MG / pyrilamine maleate 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"311","RXNORM","RX","1014331","brompheniramine maleate 0.4 MG/ML / chlophedianol hydrochloride 2.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"312","RXNORM","RX","1020477","diphenhydramine hydrochloride 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"313","RXNORM","RX","1042684","acetaminophen 33.3 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"314","RXNORM","RX","1042688","acetaminophen 325 MG / chlorpheniramine maleate 2 MG / dextromethorphan hydrobromide 10 MG / phenylephrine hydrochloride 5 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"315","RXNORM","RX","1042693","chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"316","RXNORM","RX","1043400","acetaminophen 21.7 MG/ML / dextromethorphan hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"317","RXNORM","RX","1046384","acetaminophen 21.7 MG/ML / chlorpheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"318","RXNORM","RX","1046751","acetaminophen 325 MG / diphenhydramine hydrochloride 25 MG / phenylephrine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"319","RXNORM","RX","1046781","acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"320","RXNORM","RX","1046799","{12 (acetaminophen 325 MG / chlorpheniramine maleate 2 MG / phenylephrine hydrochloride 5 MG Oral Tablet) / 12 (acetaminophen 325 MG / phenylephrine hydrochloride 5 MG Oral Tablet) } Pack","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"321","RXNORM","RX","1048124","12 HR atropine sulfate 0.04 MG / chlorpheniramine maleate 8 MG / hyoscyamine sulfate 0.19 MG / pseudoephedrine hydrochloride 90 MG / scopolamine hydrobromide 0.01 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"322","RXNORM","RX","1049630","diphenhydramine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"323","RXNORM","RX","1049900","diphenhydramine hydrochloride 12.5 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"324","RXNORM","RX","1049906","diphenhydramine hydrochloride 2.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"325","RXNORM","RX","1049909","diphenhydramine hydrochloride 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"326","RXNORM","RX","1050385","acetaminophen 32 MG/ML / diphenhydramine hydrochloride 1.25 MG/ML / phenylephrine hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"327","RXNORM","RX","1052462","acetaminophen 325 MG / diphenhydramine hydrochloride 12.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
"328","RXNORM","RX","1052467","acetaminophen 500 MG / diphenhydramine hydrochloride 12.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics, first generation antihistamines"
